time_ms,diameter_mm
0.0,2.5799999999999996
1.0,2.537
2.0,2.4939999999999998
3.0,2.4509999999999996
4.0,2.4509999999999996
5.0,2.3649999999999998
6.0,2.3649999999999998
7.0,2.3219999999999996
8.0,2.279
9.0,2.279
10.0,2.2359999999999998
11.0,2.1929999999999996
12.0,2.15
13.0,2.1069999999999998
14.0,2.064
15.0,2.021
16.0,1.9779999999999998
17.0,1.9779999999999998
18.0,1.9349999999999998
19.0,1.892
20.0,1.8489999999999998
21.0,1.8059999999999998
22.0,1.7199999999999998
23.0,1.6769999999999998
24.0,1.634
25.0,1.5479999999999998
26.0,1.462
27.0,1.333
28.0,1.2899999999999998
29.0,1.1609999999999998
30.0,1.075
31.0,0.8599999999999999
32.0,0.688
33.0,0.21499999999999997
34.0,0.0
