time_ms,diameter_mm
0.0,2.5799999999999996
1.0,2.537
2.0,2.537
3.0,2.4509999999999996
4.0,2.4509999999999996
5.0,2.4509999999999996
6.0,2.4509999999999996
7.0,2.408
8.0,2.3649999999999998
9.0,2.3649999999999998
10.0,2.279
11.0,2.279
12.0,2.2359999999999998
13.0,2.1929999999999996
14.0,2.1929999999999996
15.0,2.15
16.0,2.15
17.0,2.15
18.0,2.15
19.0,2.064
20.0,2.064
21.0,2.021
22.0,1.9779999999999998
23.0,2.021
24.0,1.9349999999999998
25.0,1.9349999999999998
26.0,1.892
27.0,1.892
28.0,1.8059999999999998
29.0,1.8059999999999998
30.0,1.7199999999999998
31.0,1.7199999999999998
32.0,1.6769999999999998
33.0,1.6769999999999998
34.0,1.634
35.0,1.5479999999999998
36.0,1.462
37.0,1.462
38.0,1.376
39.0,1.2899999999999998
40.0,1.2469999999999999
41.0,1.1179999999999999
42.0,1.032
43.0,0.9029999999999999
44.0,0.602
45.0,0.172
46.0,0.0
